Entity,Code,Year,Annual_CO2_emissions,Population,Continent,Emissions_per_Capita
Afghanistan,AFG,1970,1670397.0,10752971,Asia,0.15534283501741053
Albania,ALB,1970,3739486.0,2324731,Europe,1.608567184762452
Algeria,DZA,1970,15058960.0,13795915,Africa,1.0915521007486637
Andorra,AND,1970,0.0,19860,Europe,0.0
Angola,AGO,1970,3577917.0,6029700,Africa,0.5933822578237723
Antigua and Barbuda,ATG,1970,461664.0,64516,North America,7.155806311612623
Argentina,ARG,1970,82648000.0,23842803,South America,3.4663709631791195
Armenia,ARM,1970,5180804.0,2534377,Asia,2.0442120489571995
Aruba,ABW,1970,928761.0,59106,North America,15.713480864886813
Australia,AUS,1970,147861020.0,12595034,Oceania,11.739628491673782
Austria,AUT,1970,50631700.0,7465301,Europe,6.782271739612375
Azerbaijan,AZE,1970,31105304.0,5425317,Asia,5.733361571314635
Bahamas,BHS,1970,2568770.0,179129,North America,14.340335735698854
Bahrain,BHR,1970,2590448.0,222555,Asia,11.639585720383725
Bangladesh,BGD,1970,3803195.0,67541860,Asia,0.056308709887468306
Barbados,BRB,1970,428688.0,241397,North America,1.7758629974688998
Belarus,BLR,1970,65798090.0,9170786,Europe,7.174749252681286
Belgium,BEL,1970,125490456.0,9629376,Europe,13.032044444001356
Belize,BLZ,1970,120912.0,120905,North America,1.000057896695753
Benin,BEN,1970,282128.0,3023443,Africa,0.09331348399820999
Bermuda,BMU,1970,227168.0,52019,North America,4.367019742786289
Bhutan,BTN,1970,3664.0,298894,Asia,0.012258526434120457
Bolivia,BOL,1970,2483717.0,4585693,South America,0.5416230436708258
Bosnia and Herzegovina,BIH,1970,10905834.0,3815561,Europe,2.8582517747717833
Brazil,BRA,1970,93488200.0,96369875,South America,0.9700977613595535
British Virgin Islands,VGB,1970,18320.0,9581,North America,1.9121177330132555
Brunei,BRN,1970,8203696.5,133343,Asia,61.52326331340978
Bulgaria,BGR,1970,61173972.0,8582950,Europe,7.127383009338281
Burkina Faso,BFA,1970,142896.0,5611666,Africa,0.02546409568923026
Burundi,BDI,1970,62288.0,3497834,Africa,0.017807591783944008
Cambodia,KHM,1970,1172331.0,6708525,Asia,0.17475242322269052
Cameroon,CMR,1970,637417.0,6452787,Africa,0.09878165821992885
Canada,CAN,1970,341177200.0,21434577,North America,15.91714172852583
Cape Verde,CPV,1970,36581.0,287262,Africa,0.1273436792892899
Central African Republic,CAF,1970,208848.0,2067356,Africa,0.10102178821644651
Chad,TCD,1970,124576.0,3667394,Africa,0.03396853460522649
Chile,CHL,1970,24635802.0,9820481,South America,2.508614598409182
China,CHN,1970,807952640.0,822534450,Asia,0.9822720981473785
Colombia,COL,1970,28370052.0,20905254,South America,1.357077603553633
Comoros,COM,1970,29312.0,242351,Africa,0.12094854157812429
Congo,COG,1970,571584.0,1396989,Africa,0.40915425962552315
Cook Islands,COK,1970,10992.0,20470,Oceania,0.536980947728383
Costa Rica,CRI,1970,1248681.0,1855697,North America,0.6728905634917769
Cote d'Ivoire,CIV,1970,2242368.0,5477086,Africa,0.4094089448294221
Croatia,HRV,1970,11796174.0,4492638,Europe,2.625667592180808
Cuba,CUB,1970,18654088.0,8869636,North America,2.103140196508628
Curacao,CUW,1970,13978085.0,150385,North America,92.94866509292815
Cyprus,CYP,1970,1702690.0,640804,Europe,2.6571151241253177
Czechia,CZE,1970,154419700.0,9795744,Europe,15.763958306791194
Democratic Republic of Congo,COD,1970,2709666.0,20151733,Africa,0.13446317495373722
Denmark,DNK,1970,62039320.0,4922963,Europe,12.602028493815615
Djibouti,DJI,1970,139232.0,144379,Africa,0.9643507712340438
Dominica,DMA,1970,25648.0,68895,North America,0.37227665287756734
Dominican Republic,DOM,1970,3105081.0,4475871,North America,0.6937378222026506
Ecuador,ECU,1970,4278215.0,6172215,South America,0.6931409550704245
Egypt,EGY,1970,21654010.0,34781986,Africa,0.6225639329508097
El Salvador,SLV,1970,1428306.0,3619090,North America,0.39465887833681945
Equatorial Guinea,GNQ,1970,36640.0,316955,Africa,0.11560000631004401
Estonia,EST,1970,23870596.0,1361999,Europe,17.526147963397918
Eswatini,SWZ,1970,366400.0,442865,Africa,0.8273401600939339
Ethiopia,ETH,1970,1651721.0,28308246,Africa,0.05834769840561651
Faroe Islands,FRO,1970,256480.02,38416,Europe,6.676385360266555
Fiji,FJI,1970,520050.0,527634,Oceania,0.9856264001182637
Finland,FIN,1970,40355044.0,4606621,Europe,8.760226639005031
France,FRA,1970,460424580.0,50523586,Europe,9.113062164668992
French Polynesia,PYF,1970,194192.0,117891,Oceania,1.6472164965943117
Gabon,GAB,1970,2081152.0,597192,Africa,3.484895979852376
Gambia,GMB,1970,47632.0,528731,Africa,0.090087397939595
Georgia,GEO,1970,9639578.0,4800426,Asia,2.0080672007026044
Germany,DEU,1970,1026022340.0,78294583,Europe,13.104640202247452
Ghana,GHA,1970,2621641.0,8861895,Africa,0.29583300185795475
Greece,GRC,1970,24126176.0,8544873,Europe,2.82346806090623
Greenland,GRL,1970,381056.0,45434,North America,8.387022934366334
Grenada,GRD,1970,43968.0,98794,North America,0.4450472700771302
Guatemala,GTM,1970,2296437.0,5453208,North America,0.42111670781675664
Guinea,GIN,1970,791424.0,4222374,Africa,0.18743578849244524
Guinea-Bissau,GNB,1970,69616.0,591663,Africa,0.11766157424074178
Guyana,GUY,1970,1579184.0,705261,South America,2.2391483436628428
Haiti,HTI,1970,384482.0,4680812,North America,0.08214002185945515
Honduras,HND,1970,1388032.0,2782753,North America,0.4987981326405901
Hong Kong,HKG,1970,8392500.0,3955072,Asia,2.1219588417100876
Hungary,HUN,1970,69934550.0,10315366,Europe,6.779647954323676
Iceland,ISL,1970,1388300.0,204468,Europe,6.78981552125516
India,IND,1970,181722640.0,557501301,Asia,0.3259591317079276
Indonesia,IDN,1970,35791384.0,115228394,Asia,0.310612538781023
Iran,IRN,1970,91787460.0,28449705,Asia,3.2263062130169717
Iraq,IRQ,1970,23883784.0,9811347,Asia,2.4343022420876563
Ireland,IRL,1970,19393740.0,2937637,Europe,6.601816357841353
Israel,ISR,1970,16559357.0,2907307,Asia,5.69577172276612
Italy,ITA,1970,296364540.0,53324036,Europe,5.557803989180414
Jamaica,JAM,1970,4988584.0,1859091,North America,2.683345785655463
Japan,JPN,1970,767963140.0,105416839,Asia,7.285013924578027
Jordan,JOR,1970,1555684.0,1557374,Asia,0.998914839980634
Kazakhstan,KAZ,1970,157081230.0,12265305,Asia,12.806956696144123
Kenya,KEN,1970,3078215.0,11473087,Africa,0.26829875865144226
Kiribati,KIR,1970,21984.0,57437,Oceania,0.38274979542803417
Kuwait,KWT,1970,25021456.0,802786,Asia,31.168276477168263
Kyrgyzstan,KGZ,1970,13578134.0,3016384,Asia,4.501460689355201
Laos,LAO,1970,571584.0,2675283,Asia,0.21365365832325028
Latvia,LVA,1970,15644642.0,2397414,Europe,6.525632202031022
Lebanon,LBN,1970,3940725.0,2381791,Asia,1.6545217443512046
Liberia,LBR,1970,1450587.0,1463563,Africa,0.9911339655347942
Libya,LBY,1970,32305104.0,1909177,Africa,16.920958088223355
Liechtenstein,LIE,1970,111005.0,21089,Europe,5.263644554032908
Lithuania,LTU,1970,24328818.0,3210147,Europe,7.578723964977304
Luxembourg,LUX,1970,13735355.0,339342,Europe,40.47643675112423
Macao,MAC,1970,205184.0,247284,Asia,0.8297504084372624
Madagascar,MDG,1970,970663.0,6639751,Africa,0.1461896688595702
Malawi,MWI,1970,454069.0,4625141,Africa,0.09817408809807096
Malaysia,MYS,1970,14585889.0,10306508,Asia,1.4152115343043443
Mali,MLI,1970,201520.0,6153587,Africa,0.03274837911611553
Malta,MLT,1970,663184.0,315414,Europe,2.1025826374225622
Mauritania,MRT,1970,428688.0,1122198,Africa,0.38200745323017865
Mauritius,MUS,1970,498304.0,830115,Africa,0.6002830933063491
Mexico,MEX,1970,113950680.0,50289306,North America,2.2659028144075006
Moldova,MDA,1970,24593414.0,3711140,Europe,6.626916257538115
Mongolia,MNG,1970,2846542.0,1293880,Asia,2.200004637215198
Montenegro,MNE,1970,1076106.0,530268,Europe,2.0293625110321574
Montserrat,MSR,1970,14656.0,11402,North America,1.2853885283283635
Morocco,MAR,1970,7282020.0,15274351,Africa,0.4767482428549665
Mozambique,MOZ,1970,2980891.0,8411676,Africa,0.35437539439227095
Myanmar,MMR,1970,4612293.0,27284112,Asia,0.16904684308582227
Nauru,NRU,1970,65952.0,6663,Oceania,9.89824403421882
Nepal,NPL,1970,227168.0,12501285,Asia,0.018171571962402266
Netherlands,NLD,1970,141803300.0,13037686,Europe,10.876416259756525
New Caledonia,NCL,1970,2392592.0,110982,Oceania,21.558378836207673
New Zealand,NZL,1970,14179986.0,2824061,Oceania,5.021133042097887
Nicaragua,NIC,1970,1402807.0,2444767,North America,0.5737998754073497
Niger,NER,1970,216057.0,4669708,Africa,0.046267775201361626
Nigeria,NGA,1970,21519958.0,55569264,Africa,0.3872636859109741
Niue,NIU,1970,3664.0,5185,Oceania,0.7066538090646094
North Korea,PRK,1970,73476320.0,14996879,Asia,4.899440743637393
North Macedonia,MKD,1970,6067497.0,1656783,Europe,3.6622158725675
Norway,NOR,1970,27978744.0,3875546,Europe,7.219303809063291
Oman,OMN,1970,234496.0,670693,Asia,0.3496323951494946
Pakistan,PAK,1970,20504408.0,59290872,Asia,0.3458273981870262
Palau,PLW,1970,135568.0,11366,Oceania,11.927503079359493
Panama,PAN,1970,2201083.0,1516188,North America,1.4517216862288846
Papua New Guinea,PNG,1970,692496.0,2489059,Oceania,0.2782159844342782
Paraguay,PRY,1970,743435.0,2408787,South America,0.3086345949226727
Peru,PER,1970,17765824.0,13562371,South America,1.3099349663860398
Philippines,PHL,1970,24751418.0,37435586,Asia,0.6611735154887117
Poland,POL,1970,304143400.0,32482943,Europe,9.363172542586428
Portugal,PRT,1970,15236482.0,8683631,Europe,1.754621079592166
Qatar,QAT,1970,7561456.0,118007,Asia,64.07633445473573
Romania,ROU,1970,119981480.0,19922618,Europe,6.022375171777123
Russia,RUS,1970,1440532200.0,130093010,Europe,11.073094549814783
Rwanda,RWA,1970,58624.0,3896367,Africa,0.01504581062307529
Saint Lucia,LCA,1970,65952.0,103090,North America,0.639751673295179
Saint Pierre and Miquelon,SPM,1970,36640.0,5537,North America,6.617301787971826
Saint Vincent and the Grenadines,VCT,1970,29312.0,98459,North America,0.2977076752760032
Samoa,WSM,1970,29312.0,142771,Oceania,0.20530780060376408
Sao Tome and Principe,STP,1970,14656.0,77583,Africa,0.1889073637265896
Saudi Arabia,SAU,1970,45251332.0,6106191,Asia,7.410729864165729
